timestamp,Latitude,Longitude,ax,ay,az
1708513289.8,10.87372017,106.8032761,-0.61,0.77,9.8
1708513289.9,10.8736763,106.8032761,-3.06,-0.35,8.57
1708513290.29,10.8736763,106.8032761,-0.56,0.14,10.21
1708513290.39,10.8736763,106.8032761,-0.5,-0.94,12.52
1708513290.55,10.8736763,106.8032761,-1.5,1.64,11.02
1708513290.63,10.8736763,106.8032761,-0.2,0.24,11.69
1708513290.71,10.8736763,106.8032455,0.74,1.19,9.06
1708513290.79,10.8736763,106.8032455,0.5,0.0,10.54
1708513290.89,10.87364006,106.8032455,-1.72,0.76,12.16
1708513291.29,10.87364006,106.8032455,-2.14,0.54,9.81
1708513291.4,10.87364006,106.8032455,0.07,1.46,11.49
1708513291.55,10.87364006,106.8032455,-0.14,1.3,11.9
1708513291.63,10.87364006,106.8032455,0.86,0.44,8.36
1708513291.71,10.87364006,106.803215,0.41,0.23,10.49
1708513291.79,10.87364006,106.803215,-3.63,0.67,5.57
1708513291.89,10.87360287,106.803215,1.74,0.47,12.26
1708513292.3,10.87360287,106.803215,-0.39,-1.31,7.79
1708513292.39,10.87360287,106.803215,1.14,1.23,15.52
1708513292.55,10.87360287,106.803215,-0.98,-0.54,5.74
1708513292.63,10.87360287,106.803215,0.05,0.19,8.17
1708513292.71,10.87360287,106.8031616,-0.13,0.51,8.64
1708513292.8,10.87360287,106.8031616,-0.66,0.86,12.7
1708513292.88,10.87358665,106.8031616,0.79,-0.48,10.57
1708513293.29,10.87358665,106.8031616,-0.13,-0.26,8.82
1708513293.39,10.87358665,106.8031616,0.13,-1.05,7.68
1708513293.54,10.87358665,106.8031616,0.58,-0.52,9.77
1708513293.63,10.87358665,106.8031616,0.72,0.03,10.37
1708513293.71,10.87358665,106.8031158,-1.24,0.26,11.44
1708513293.78,10.87358665,106.8031158,2.24,0.06,12.41
1708513293.89,10.87355232,106.8031158,-0.28,-1.62,7.98
1708513294.29,10.87355232,106.8031158,-1.26,0.77,11.53
1708513294.39,10.87355232,106.8031158,-0.78,-0.9,7.19
1708513294.55,10.87355232,106.8031158,-1.76,0.2,9.1
1708513294.63,10.87355232,106.8031158,-1.7,-0.83,5.66
1708513294.71,10.87355232,106.8030319,-0.84,0.73,10.58
1708513294.79,10.87355232,106.8030319,1.36,0.27,9.47
1708513294.88,10.87353039,106.8030319,1.05,-0.06,9.04
1708513295.3,10.87353039,106.8030319,-1.11,-0.05,10.7
1708513295.39,10.87353039,106.8030319,-0.09,-0.02,7.56
1708513295.55,10.87353039,106.8030319,-1.63,-0.95,10.31
1708513295.63,10.87353039,106.8030319,-0.45,0.4,10.97
1708513295.72,10.87353039,106.8029404,0.7,-0.27,9.76
1708513295.8,10.87353039,106.8029404,-0.77,-0.66,9.58
1708513295.88,10.8735323,106.8029404,-1.2,-0.06,11.35
1708513296.29,10.8735323,106.8029404,-0.39,-0.79,7.13
1708513296.37,10.8735323,106.8029404,0.45,0.3,11.25
1708513296.56,10.8735323,106.8029404,-0.64,-0.28,11.2
1708513296.63,10.8735323,106.8029404,0.27,-0.33,8.24
1708513296.71,10.8735323,106.8028488,-1.59,-0.85,9.14
1708513296.8,10.8735323,106.8028488,0.07,0.92,10.8
1708513296.88,10.87351513,106.8028488,-0.19,-0.27,12.3
1708513297.3,10.87351513,106.8028488,0.39,-0.07,10.47
1708513297.38,10.87351513,106.8028488,-1.0,-0.82,11.52
1708513297.55,10.87351513,106.8028488,-0.11,-0.54,10.88
1708513297.63,10.8735151,106.8028488,0.02,1.06,9.13
1708513297.72,10.87351513,106.8027725,-2.48,-1.03,7.09
1708513297.8,10.87351513,106.8027725,-0.45,0.32,10.51
1708513297.88,10.87350941,106.8027725,0.15,0.11,13.09
1708513298.3,10.87350941,106.8027725,-1.44,-1.44,9.91
1708513298.47,10.87350941,106.8027725,-1.65,0.58,6.36
1708513298.62,10.87350941,106.8027725,-0.69,-0.29,8.37
1708513298.71,10.87350941,106.8026886,-1.29,-0.32,8.71
1708513298.79,10.87350941,106.8026886,-1.11,-0.86,11.14
1708513298.87,10.87349701,106.8026886,-0.35,0.83,12.35
1708513299.29,10.87349701,106.8026886,-0.07,0.37,10.23
1708513299.46,10.87349701,106.8026886,-0.97,-0.6,7.26
1708513299.62,10.87349701,106.8026886,-1.61,-0.44,10.33
1708513299.7,10.87349701,106.8026276,-1.37,-0.64,9.51
1708513299.78,10.87349701,106.8026276,-1.17,-0.09,11.56
1708513299.88,10.87347507,106.8026276,-0.02,0.59,10.15
1708513300.29,10.87347507,106.8026276,-0.59,1.03,10.6
1708513300.46,10.87347507,106.8026276,-1.0,-0.02,10.28
1708513300.62,10.87347507,106.8026276,0.05,0.73,11.94
1708513300.7,10.87347507,106.8025513,-1.01,-0.71,7.36
1708513300.79,10.87347507,106.8025513,-1.05,-0.59,10.84
1708513300.87,10.87349033,106.8025513,-2.0,-1.14,9.79
1708513301.29,10.87349033,106.8025513,-1.45,-1.27,10.99
1708513301.47,10.87349033,106.8025513,0.05,0.31,10.08
1708513301.62,10.87349033,106.8025513,-1.77,-0.12,10.89
1708513301.7,10.87349033,106.8024597,-1.87,-1.18,8.21
1708513301.78,10.87349033,106.8024597,-1.4,-0.55,9.18
1708513301.87,10.8735199,106.8024597,-0.11,0.69,12.93
1708513302.3,10.8735199,106.8024597,-2.51,-0.66,10.81
1708513302.46,10.8735199,106.8024597,-2.04,-0.8,9.54
1708513302.62,10.8735199,106.8024597,0.09,0.71,11.29
1708513302.71,10.8735199,106.8023376,-2.05,-0.51,5.88
1708513302.79,10.8735199,106.8023376,-1.82,-0.86,9.81
1708513302.87,10.87350845,106.8023376,0.17,0.2,11.15
1708513303.29,10.87350845,106.8023376,-0.8,0.69,11.93
1708513303.46,10.87350845,106.8023376,0.02,-0.07,10.27
1708513303.62,10.87350845,106.8023376,-0.74,-0.43,10.02
1708513303.7,10.87350845,106.8022461,-1.27,-1.69,10.04
1708513303.77,10.87350845,106.8022461,0.84,1.24,9.0
1708513303.87,10.87352467,106.8022461,1.93,-1.39,8.5
1708513304.29,10.87352467,106.8022461,3.68,3.67,14.75
1708513304.46,10.87352467,106.8022461,-0.01,0.55,13.02
1708513304.63,10.87352467,106.8022461,-1.89,-1.19,11.08
1708513304.71,10.87352467,106.8021545,0.23,0.42,11.55
1708513304.79,10.87352467,106.8021545,-2.42,-1.82,6.92
1708513304.87,10.87354088,106.8021545,0.02,0.57,9.93
1708513305.3,10.87354088,106.8021545,-2.15,-0.6,8.66
1708513305.45,10.87354088,106.8021545,-0.62,-0.44,11.28
1708513305.62,10.87354088,106.8021545,-1.67,-0.25,9.2
1708513305.71,10.87354088,106.802063,0.11,0.33,9.39
1708513305.78,10.87354088,106.802063,-2.02,-0.07,8.09
1708513305.86,10.87356377,106.802063,-0.35,0.18,8.51
1708513306.29,10.87356377,106.802063,-1.74,-0.21,9.76
1708513306.44,10.87356377,106.802063,-0.69,-0.07,8.46
1708513306.63,10.87356377,106.802063,-1.76,-0.45,9.19
1708513306.71,10.87356377,106.8019714,-0.06,0.24,9.76
1708513306.79,10.87356377,106.8019714,-1.52,-0.29,8.77
1708513306.87,10.87358189,106.8019714,-2.01,-0.51,9.48
1708513307.29,10.87358189,106.8019714,-0.07,0.17,8.22
1708513307.45,10.87358189,106.8019714,-3.04,0.09,6.58
1708513307.62,10.87358189,106.8019714,2.04,-0.16,14.01
1708513307.7,10.87358189,106.8018875,-1.89,-0.57,2.66
1708513307.78,10.87358189,106.8018875,-7.89,-2.61,-5.6
1708513307.87,10.87360859,106.8018875,-2.63,-0.92,10.52
1708513308.29,10.87360859,106.8018875,-1.86,-0.42,10.56
1708513308.44,10.87360859,106.8018875,-0.43,-0.04,8.28
1708513308.62,10.87360859,106.8018875,-1.97,-0.41,12.32
1708513308.7,10.87360859,106.8018112,-1.48,0.2,11.46
1708513308.79,10.87360859,106.8018112,-2.9,-0.55,6.64
1708513308.87,10.87362957,106.8018112,-2.19,0.15,6.34
1708513309.3,10.87362957,106.8018112,-0.41,-0.72,22.03
1708513309.44,10.87362957,106.8018112,-0.79,0.15,15.07
1708513309.63,10.87362957,106.8018112,-0.8,0.37,5.46
1708513309.71,10.87362957,106.8017502,0.57,-0.08,21.95
1708513309.79,10.87362957,106.8017502,0.86,0.3,15.6
1708513309.87,10.87366486,106.8017502,-2.48,-0.09,8.49
1708513310.3,10.87366486,106.8017502,0.15,0.61,9.77
1708513310.43,10.87366486,106.8017502,-1.23,-0.66,8.03
1708513310.62,10.87366486,106.8017502,-2.1,0.13,9.57
1708513310.71,10.87366486,106.8016815,-1.16,-0.82,11.23
1708513310.79,10.87366486,106.8016815,-0.12,0.88,11.04
1708513310.88,10.87369347,106.8016815,-1.76,-0.8,7.03
1708513311.3,10.87369347,106.8016815,-2.0,0.67,10.18
1708513311.43,10.87369347,106.8016815,-0.68,0.22,10.26
1708513311.63,10.87369347,106.8016815,-2.27,0.19,13.36
1708513311.71,10.87369347,106.8016357,-3.02,-0.18,13.81
1708513311.79,10.87369347,106.8016357,-2.39,0.8,10.43
1708513311.87,10.87372398,106.8016357,-2.3,0.61,10.81
1708513312.3,10.87372398,106.8016357,-4.01,-0.07,10.33
1708513312.42,10.87372398,106.8016357,-0.84,-0.95,11.08
1708513312.62,10.87372398,106.8016357,-1.12,2.07,14.7
1708513312.7,10.87372398,106.8016052,0.09,2.46,13.26
1708513312.79,10.87372398,106.8016052,-26.25,-16.29,-57.02
1708513312.86,10.87378216,106.8016052,-1.72,1.55,12.63
1708513313.29,10.87378216,106.8016052,-1.93,0.8,-13.24
1708513313.43,10.87378216,106.8016052,0.59,0.86,14.04
1708513313.62,10.87378216,106.8016052,-3.47,-2.35,5.46
1708513313.7,10.87378216,106.8015671,0.14,0.39,11.62
1708513313.79,10.87378216,106.8015671,0.26,-0.35,7.74
1708513313.87,10.87383175,106.8015671,0.44,-0.68,9.43
1708513314.29,10.87383175,106.8015671,1.24,-0.23,11.07
1708513314.43,10.87383175,106.8015671,0.48,0.77,11.81
1708513314.62,10.87383175,106.8015671,0.48,-0.01,10.3
1708513314.71,10.87383175,106.8015518,-0.95,-0.29,9.79
1708513314.79,10.87383175,106.8015518,-0.2,-0.82,10.52
1708513314.87,10.87388325,106.8015518,-1.81,0.33,19.51
1708513315.3,10.87388325,106.8015518,0.21,0.64,14.65
1708513315.42,10.87388325,106.8015518,-0.19,-0.41,9.97
1708513315.62,10.87388325,106.8015518,-0.65,0.57,11.14
1708513315.7,10.87388325,106.8015289,-1.92,-1.23,7.24
1708513315.78,10.87388325,106.8015289,-0.6,0.68,8.92
1708513315.87,10.87393761,106.8015289,1.05,-0.33,10.34
1708513316.29,10.87393761,106.8015289,-0.03,0.56,9.3
1708513316.42,10.87393761,106.8015289,-0.08,0.39,10.91
1708513316.63,10.87393761,106.8015289,-2.98,-1.67,7.61
1708513316.71,10.87393761,106.801506,0.82,0.06,4.45
1708513316.79,10.87393761,106.801506,-0.41,0.18,8.99
1708513316.87,10.87399769,106.801506,-6.54,-0.67,-1.65
1708513317.29,10.87399769,106.801506,-1.93,0.36,9.75
1708513317.41,10.87399769,106.801506,-0.28,0.2,12.99
1708513317.56,10.87399769,106.801506,-0.01,0.68,11.37
1708513317.63,10.87399769,106.8014984,-1.82,0.27,10.95
1708513317.72,10.87399769,106.8014984,-0.64,-0.15,8.54
1708513317.81,10.87406731,106.8014984,-0.52,0.09,10.72
1708513318.3,10.87406731,106.8014984,-0.77,0.32,8.64
1708513318.41,10.87406731,106.8014984,-2.26,0.08,10.13
1708513318.55,10.87406731,106.8014984,-1.09,-0.19,10.39
1708513318.64,10.87406731,106.8014984,0.26,0.84,10.36
1708513318.72,10.87406731,106.8014984,-2.1,-1.49,7.7
1708513318.81,10.87411404,106.8014984,-0.41,0.32,5.85
1708513319.29,10.87411404,106.8014984,0.21,0.11,10.09
1708513319.42,10.87411404,106.8014984,-3.13,-1.37,13.25
1708513319.6,10.87411404,106.8014984,-2.09,0.06,11.52
1708513319.68,10.87411404,106.8014908,-1.56,0.35,7.61
1708513319.78,10.87411404,106.8014908,-3.03,-0.6,10.98
1708513319.86,10.87417889,106.8014908,-1.12,-0.65,9.98
1708513320.3,10.87417889,106.8014908,-2.8,0.15,7.57
1708513320.41,10.87417889,106.8014908,-0.98,-2.27,-0.56
1708513320.56,10.87417889,106.8014908,-1.55,-0.81,6.57
1708513320.64,10.87417889,106.8014832,0.0,-1.19,9.14
1708513320.72,10.87417889,106.8014832,-3.88,-2.05,7.6
1708513320.8,10.87423706,106.8014832,1.34,0.24,2.9
1708513321.31,10.87423706,106.8014832,2.78,0.51,24.31
1708513321.4,10.87423706,106.8014832,1.01,-1.34,12.99
1708513321.56,10.87423706,106.8014832,-3.89,-1.5,2.43
1708513321.64,10.87423706,106.8014908,-0.58,-0.28,22.62
1708513321.72,10.87423706,106.8014908,-3.93,-2.68,2.13
1708513321.8,10.8742981,106.8014908,0.12,0.31,12.31
1708513322.3,10.8742981,106.8014908,3.79,1.05,8.46
1708513322.41,10.8742981,106.8014908,-1.8,-2.57,14.03
1708513322.56,10.8742981,106.8014908,2.97,1.41,13.41
1708513322.63,10.8742981,106.8014984,-5.91,-3.6,-5.09
1708513322.72,10.8742981,106.8014984,-7.69,-0.9,-3.44
1708513322.8,10.87435722,106.8014984,-1.42,-1.32,7.09
1708513323.3,10.87435722,106.8014984,-0.13,-0.13,12.82
1708513323.41,10.87435722,106.8014984,0.61,0.08,12.08
1708513323.55,10.87435722,106.8014984,-1.17,-0.55,11.4
1708513323.63,10.87435722,106.8014984,-1.79,0.36,7.69
1708513323.71,10.87435722,106.8014984,-0.01,-0.97,9.42
1708513323.8,10.87441921,106.8014984,-0.99,-0.03,8.22
1708513324.29,10.87441921,106.8014984,-0.76,-0.36,10.4
1708513324.4,10.87441921,106.8014984,0.56,0.82,11.24
1708513324.55,10.87441921,106.8014984,0.74,-0.04,12.9
1708513324.63,10.87441921,106.8014908,0.53,-0.23,10.06
1708513324.71,10.87441921,106.8014908,-1.0,-0.14,12.83
1708513324.79,10.87449074,106.8014908,-0.92,-0.08,9.16
1708513325.3,10.87449074,106.8014908,-1.15,-0.07,11.26
1708513325.4,10.87449074,106.8014908,-1.0,-0.46,10.23
1708513325.55,10.87449074,106.8014908,-1.02,0.87,13.48
1708513325.63,10.87449074,106.8014908,-1.39,-0.36,12.66
1708513325.72,10.87449074,106.8014984,-0.41,-0.63,8.8
1708513325.8,10.87449074,106.8014984,1.04,0.4,13.39
1708513325.89,10.87456131,106.8014984,1.2,-0.13,11.43
1708513326.29,10.87456131,106.8014984,-0.68,0.16,11.35
1708513326.4,10.87456131,106.8014984,-1.62,0.63,8.13
1708513326.54,10.87456131,106.8014984,-0.83,-0.13,9.91
1708513326.62,10.87456131,106.8014984,0.06,-0.63,9.73
1708513326.7,10.87456131,106.8014984,1.0,-0.46,9.4
1708513326.79,10.87463665,106.8014984,-0.7,0.33,8.44
1708513327.29,10.87463665,106.8014984,-4.01,-0.94,9.62
1708513327.38,10.87463665,106.8014984,4.01,1.59,5.39
1708513327.54,10.87463665,106.8014984,0.55,-0.2,15.4
1708513327.63,10.87463665,106.8014984,-0.44,-0.11,10.16
1708513327.71,10.87463665,106.801506,-1.96,-0.33,7.29
1708513327.8,10.87463665,106.801506,-2.23,-0.74,11.84
1708513327.89,10.87471199,106.801506,-1.02,0.11,9.51
1708513328.28,10.87471199,106.801506,-1.07,-0.18,11.02
1708513328.39,10.87471199,106.801506,-0.99,0.57,11.58
1708513328.55,10.87471199,106.801506,-0.69,-0.62,9.69
1708513328.63,10.87471199,106.801506,-1.81,-0.3,5.88
1708513328.71,10.87471199,106.801506,-3.24,-1.0,6.11
1708513328.79,10.87471199,106.801506,0.05,-0.08,16.72
1708513328.88,10.87478733,106.801506,-0.88,0.43,14.08
1708513329.29,10.87478733,106.801506,-1.47,-1.23,9.25
1708513329.39,10.87478733,106.801506,0.32,-0.01,9.62
1708513329.54,10.87478733,106.801506,-0.59,-0.19,9.19
1708513329.61,10.87478733,106.801506,-1.36,0.33,9.79
1708513329.71,10.87478733,106.8015137,-1.31,-0.1,10.3
1708513329.78,10.87478733,106.8015137,0.05,0.15,9.9
1708513329.89,10.8748579,106.8015137,-0.13,0.22,9.62
1708513330.28,10.8748579,106.8015137,-0.02,0.18,11.88
1708513330.39,10.8748579,106.8015137,-0.45,-0.61,9.84
1708513330.54,10.8748579,106.8015137,-1.49,-0.11,9.68
1708513330.62,10.8748579,106.8015137,-1.25,0.05,11.92
1708513330.69,10.8748579,106.8015137,0.31,-0.59,11.72
1708513330.79,10.87495899,106.8015137,-0.93,0.01,10.58
1708513331.3,10.87495899,106.8015137,-1.48,-0.5,12.14
1708513331.37,10.87495899,106.8015137,-0.99,-0.95,10.25
1708513331.54,10.87495899,106.8015137,-1.09,0.69,10.98
1708513331.62,10.87495899,106.8015137,-0.23,-0.41,8.79
1708513331.72,10.87495899,106.8015289,-1.47,-0.08,10.8
1708513331.79,10.87495899,106.8015289,1.28,0.8,0.04
1708513331.88,10.87504101,106.8015289,-0.74,-0.95,9.53
1708513332.29,10.87504101,106.8015289,-1.25,0.23,10.18
1708513332.38,10.87504101,106.8015289,-1.09,-0.78,10.68
1708513332.55,10.87504101,106.8015289,-0.21,0.98,10.69
1708513332.63,10.87504101,106.8015289,-0.93,-0.42,10.07
1708513332.71,10.87504101,106.8015289,0.15,0.97,9.25
1708513332.79,10.87504101,106.8015289,-1.35,-1.0,10.8
1708513332.87,10.87510872,106.8015289,-0.78,0.32,10.97
1708513333.29,10.87510872,106.8015289,-1.09,-0.98,9.85
1708513333.37,10.87510872,106.8015289,-0.54,-0.56,8.69
1708513333.54,10.87510872,106.8015289,-1.62,-0.32,10.33
1708513333.62,10.87510872,106.8015289,-0.66,-0.06,8.58
1708513333.7,10.87510872,106.8015213,-2.23,-0.42,8.15
1708513333.79,10.87510872,106.8015213,-0.07,0.7,10.54
1708513333.88,10.87519073,106.8015213,-1.86,-1.01,11.12
1708513334.28,10.87519073,106.8015213,0.06,0.44,9.5
1708513334.37,10.87519073,106.8015213,-1.36,-0.92,11.56
1708513334.48,10.87519073,106.8015213,-0.41,0.45,9.78
1708513334.66,10.87519073,106.8015289,-1.78,-0.5,9.11
1708513334.74,10.87519073,106.8015289,-1.04,0.93,9.69
1708513334.82,10.87528324,106.8015289,-0.19,-0.35,9.68
1708513335.28,10.87528324,106.8015289,-2.25,0.03,9.03
1708513335.47,10.87528324,106.8015289,-0.92,0.35,10.28
1708513335.61,10.87528324,106.8015289,-0.45,-0.67,10.22
1708513335.69,10.87528324,106.8015366,-1.57,-0.12,10.65
1708513335.78,10.87528324,106.8015366,-1.49,0.45,8.78
1708513335.86,10.87537575,106.8015366,-0.1,0.33,9.15
1708513336.29,10.87537575,106.8015366,-0.58,-0.51,9.62
1708513336.46,10.87537575,106.8015366,0.0,-0.47,12.55
1708513336.61,10.87537575,106.8015366,-1.21,-0.92,8.58
1708513336.7,10.87537575,106.8015442,-2.75,-0.96,10.6
1708513336.78,10.87537575,106.8015442,-1.96,0.81,10.18
1708513336.87,10.87545872,106.8015442,0.22,-0.5,9.18
1708513337.29,10.87545872,106.8015442,-1.48,0.08,8.52
1708513337.46,10.87545872,106.8015442,-3.53,-0.76,0.9
1708513337.6,10.87545872,106.8015442,-0.62,0.58,9.65
1708513337.7,10.87545872,106.8015442,-1.43,-0.2,5.86
1708513337.78,10.87545872,106.8015442,-0.39,0.44,11.05
1708513337.86,10.87552166,106.8015442,0.22,0.07,9.19
1708513338.29,10.87552166,106.8015442,-0.7,0.96,11.03
1708513338.46,10.87552166,106.8015442,-0.07,-0.43,6.62
1708513338.62,10.87552166,106.8015442,-0.64,0.7,11.99
1708513338.7,10.87552166,106.8015518,-0.55,-0.32,9.3
1708513338.78,10.87552166,106.8015518,-0.33,0.04,11.28
1708513338.87,10.87560463,106.8015518,-2.18,0.26,10.04
1708513339.28,10.87560463,106.8015518,-2.22,0.05,9.96
1708513339.46,10.87560463,106.8015518,-0.67,-0.49,10.0
1708513339.61,10.87560463,106.8015518,0.23,0.7,10.81
1708513339.7,10.87560463,106.8015518,-2.02,0.95,4.97
1708513339.78,10.87560463,106.8015518,-2.9,-0.47,6.83
1708513339.87,10.87567806,106.8015518,-2.14,-0.61,10.84
1708513340.3,10.87567806,106.8015518,-0.64,-0.69,12.07
1708513340.46,10.87567806,106.8015518,-1.23,-0.22,9.8
1708513340.62,10.87567806,106.8015518,-1.79,-0.33,10.47
1708513340.7,10.87567806,106.8015518,0.08,0.26,9.62
1708513340.78,10.87567806,106.8015518,-3.1,-0.21,9.24
1708513340.87,10.87574959,106.8015518,-0.03,0.95,11.73
1708513341.3,10.87574959,106.8015518,-3.56,-0.22,6.97
1708513341.46,10.87574959,106.8015518,-1.16,-0.76,10.51
1708513341.62,10.87574959,106.8015518,-2.21,-0.47,9.05
1708513341.7,10.87574959,106.8015518,-0.36,-0.15,8.65
1708513341.78,10.87574959,106.8015518,-1.23,-0.26,10.69
1708513341.87,10.87581635,106.8015518,-3.01,-0.23,10.81
1708513342.29,10.87581635,106.8015518,-0.34,-0.53,10.06
1708513342.45,10.87581635,106.8015518,-2.16,0.36,11.0
1708513342.62,10.87581635,106.8015518,-2.25,-0.45,10.18
1708513342.71,10.87581635,106.8015518,-0.67,0.54,11.98
1708513342.79,10.87581635,106.8015518,-0.95,-0.33,9.22
1708513342.87,10.87588215,106.8015518,-1.74,-0.19,8.52
1708513343.29,10.87588215,106.8015518,-0.79,0.1,9.98
1708513343.45,10.87588215,106.8015518,-1.51,-0.22,12.76
1708513343.62,10.87588215,106.8015518,-2.05,0.1,9.43
1708513343.7,10.87588215,106.8015594,-0.05,0.89,11.22
1708513343.78,10.87588215,106.8015594,1.64,1.77,9.12
1708513343.86,10.87595463,106.8015594,-2.75,-2.75,5.2
1708513344.29,10.87595463,106.8015594,-2.26,1.72,16.01
1708513344.44,10.87595463,106.8015594,-3.24,1.32,4.87
1708513344.62,10.87595463,106.8015594,0.02,-0.56,7.51
1708513344.7,10.87595463,106.8015594,-0.33,-0.67,14.17
1708513344.77,10.87595463,106.8015594,-0.41,-0.74,13.79
1708513344.87,10.87601471,106.8015594,-1.99,-0.2,9.95
1708513345.29,10.87601471,106.8015594,-2.56,1.76,9.1
1708513345.45,10.87601471,106.8015594,-2.09,0.14,6.77
1708513345.61,10.87601471,106.8015594,0.37,-0.29,9.81
1708513345.69,10.87601471,106.8015594,-2.25,-0.09,6.97
1708513345.77,10.87601471,106.8015594,-1.17,-0.48,9.81
1708513345.86,10.87607098,106.8015594,-1.17,-0.23,9.91
1708513346.29,10.87607098,106.8015594,-0.72,-0.88,9.89
1708513346.43,10.87607098,106.8015594,-1.89,-0.54,10.41
1708513346.61,10.87607098,106.8015594,-0.26,0.37,11.62
1708513346.69,10.87607098,106.8015594,-2.14,0.21,10.23
1708513346.78,10.87607098,106.8015594,-2.19,-0.13,6.23
1708513346.86,10.87612629,106.8015594,-2.34,-0.71,10.26
1708513347.29,10.87612629,106.8015594,-1.14,-0.08,9.55
1708513347.44,10.87612629,106.8015594,-2.28,-0.3,8.9
1708513347.61,10.87612629,106.8015594,-3.55,0.27,10.25
1708513347.7,10.87612629,106.8015671,-0.79,-0.73,9.93
1708513347.78,10.87612629,106.8015671,-0.54,-0.38,11.99
1708513347.87,10.87617493,106.8015671,-2.4,-0.14,7.46
1708513348.29,10.87617493,106.8015671,-4.46,-1.24,12.7
1708513348.44,10.87617493,106.8015671,-5.91,-0.42,0.39
1708513348.61,10.87617493,106.8015671,1.23,1.93,-0.23
1708513348.7,10.87617493,106.8015671,-6.1,-0.52,-0.67
1708513348.78,10.87617493,106.8015671,-4.6,-0.63,-2.95
1708513348.87,10.87622261,106.8015671,-0.2,-0.52,14.5
1708513349.3,10.87622261,106.8015671,-1.06,1.65,11.92
1708513349.43,10.87622261,106.8015671,-0.06,1.08,12.34
1708513349.62,10.87622261,106.8015671,-2.06,-1.78,10.14
1708513349.7,10.87622261,106.8015747,0.67,0.13,23.58
1708513349.78,10.87622261,106.8015747,4.23,-2.83,30.7
1708513349.86,10.87625408,106.8015747,-5.23,-2.47,1.95
1708513350.3,10.87625408,106.8015747,4.03,2.52,16.52
1708513350.43,10.87625408,106.8015747,-1.64,0.45,10.11
1708513350.63,10.87625408,106.8015747,-1.33,-1.02,10.68
1708513350.71,10.87625408,106.8015823,-0.96,-0.66,10.95
1708513350.79,10.87625408,106.8015823,-1.77,-0.19,9.72
1708513350.87,10.87628746,106.8015823,-1.07,0.22,8.39
1708513351.3,10.87628746,106.8015823,-1.67,-0.89,8.06
1708513351.43,10.87628746,106.8015823,-1.35,-0.14,10.21
1708513351.61,10.87628746,106.8015823,-1.53,0.14,10.29
1708513351.69,10.87628746,106.8015976,-2.13,0.3,9.98
1708513351.78,10.87628746,106.8015976,-2.01,-0.71,8.41
1708513351.87,10.87632275,106.8015976,-1.47,-0.33,10.1
1708513352.3,10.87632275,106.8015976,-1.89,0.14,9.03
1708513352.42,10.87632275,106.8015976,-0.94,0.04,10.76
1708513352.62,10.87632275,106.8015976,-1.12,-0.88,6.65
1708513352.69,10.87632275,106.8016129,-0.58,-0.15,9.42
1708513352.78,10.87632275,106.8016129,-0.57,-0.12,9.24
1708513352.87,10.87635994,106.8016129,-1.92,-0.35,10.32
1708513353.3,10.87635994,106.8016129,-2.3,-0.44,8.91
1708513353.42,10.87635994,106.8016129,0.11,-0.71,10.14
1708513353.62,10.87635994,106.8016129,-0.09,-0.22,10.0
1708513353.71,10.87635994,106.8016281,-1.26,-0.35,9.27
1708513353.79,10.87635994,106.8016281,-1.56,-1.16,8.14
1708513353.87,10.87639427,106.8016281,-0.33,-0.66,8.98
1708513354.3,10.87639427,106.8016281,0.88,-1.16,10.59
1708513354.42,10.87639427,106.8016281,-1.67,-0.82,10.15
1708513354.62,10.87639427,106.8016281,-1.84,0.11,9.54
1708513354.7,10.87639427,106.8016434,0.06,-1.25,9.72
1708513354.79,10.87639427,106.8016434,-1.5,0.45,9.96
1708513354.86,10.87642956,106.8016434,-2.17,-0.75,9.14
1708513355.29,10.87642956,106.8016434,-2.65,-0.63,12.68
1708513355.42,10.87642956,106.8016434,-0.53,0.02,10.16
1708513355.62,10.87642956,106.8016434,-0.63,-0.42,9.8
1708513355.7,10.87642956,106.8016434,-0.69,0.34,9.44
1708513355.78,10.87642956,106.8016434,-1.6,-0.8,9.51
1708513355.86,10.87645817,106.8016434,-1.43,-0.32,10.48
1708513356.29,10.87645817,106.8016434,-0.99,0.12,9.62
1708513356.41,10.87645817,106.8016434,-1.32,-0.77,10.26
1708513356.55,10.87645817,106.8016434,-0.73,0.02,10.01
1708513356.63,10.87645817,106.801651,-2.17,-0.58,7.64
1708513356.71,10.87645817,106.801651,0.43,-0.03,9.33
1708513356.81,10.87648487,106.801651,-2.15,-0.11,10.45
1708513357.29,10.87648487,106.801651,-0.47,-0.39,9.99
1708513357.41,10.87648487,106.801651,-1.18,0.4,9.18
1708513357.54,10.87648487,106.801651,-1.14,0.16,9.9
1708513357.63,10.87648487,106.8016434,-0.74,0.12,9.28
1708513357.71,10.87648487,106.8016434,-0.8,-0.24,10.73
1708513357.81,10.87650871,106.8016434,-0.09,-0.21,9.71
1708513358.3,10.87650871,106.8016434,0.11,-0.89,12.08
1708513358.41,10.87650871,106.8016434,-1.38,-0.19,9.25
1708513358.55,10.87650871,106.8016434,-0.96,-0.39,9.92
1708513358.63,10.87650871,106.801651,-1.67,-0.53,8.98
1708513358.71,10.87650871,106.801651,0.76,-0.11,9.48
1708513358.81,10.87653446,106.801651,-1.08,-0.09,8.37
1708513359.29,10.87653446,106.801651,-3.78,-0.96,19.56
